frames,policy_entropy,policy_loss,grad_norm,advantage_norm,explained_variance,PMM:episode_rewards,P09:episode_rewards,epoch_idx,value_loss,episode_length,P01:episode_rewards,fps
10112000,1.3708492016792297,0.0008745803683996201,0.12867471173925596,1.208862248621881,-0.0022861045598983765,1.38,3.0,1264,0.01325148455778617,181.6,0.0,187
10120000,1.3691354036331176,-6.691391114145517e-05,0.1370539811891738,1.2067081240937114,-0.004247282147407532,1.3,3.0,1265,0.013518942062510177,179.65,0.0,187
10128000,1.376513545513153,0.0020045672287233173,0.1078840322387202,0.9285704736039042,-0.004400959014892578,1.13,3.0,1266,0.009375183416573236,172.94,0.0,187
10136000,1.3790549612045289,0.00026493333025428,0.12847480826617955,1.2004007658362388,-0.006994677782058716,1.03,3.1000000000000085,1267,0.013270564048398228,168.72,0.0,187
10144000,1.3806807017326355,0.0012599656148813666,0.1359446538014698,1.2595935564488172,-0.002342294454574585,1.25,4.0,1268,0.014171333195845364,178.89,0.0,187
10152000,1.3833462953567506,-0.0007663810432131868,0.10583184398791762,1.0159827278554439,-0.004282100200653076,1.34,4.0,1269,0.010440703053664038,181.48,0.0,187
10160000,1.381981053352356,-0.0010589701985009015,0.11002362591625182,1.1263591233640908,-0.005526084899902344,1.3,3.0,1270,0.012063504815505438,177.88,0.0,187
10168000,1.3828434145450592,0.0005105809675296769,0.12361483792061065,1.1330298908799887,-0.002339675426483154,1.32,3.0,1271,0.012269834059625282,179.97,0.0,187
10176000,1.380095773935318,7.070279563777149e-05,0.1372310567335797,1.3501420183479786,-0.0019596558809280395,1.35,3.0,1272,0.014746791709185345,182.43,0.0,187
10184000,1.3815956234931945,0.0006937174701306503,0.12445446975647101,1.203654649592936,-0.0034116071462631224,1.36,3.1000000000000085,1273,0.01366400651629192,182.47,0.0,187
10192000,1.3778820371627807,0.0009542830810823944,0.1184181388986619,1.197118047066033,-0.002832809686660767,1.2,3.1000000000000085,1274,0.013012817312228435,176.11,0.0,187
10200000,1.3764947521686555,-1.2208107436890714e-05,0.12181631487299714,1.2531860077008605,-0.0022323614358901976,1.43,4.1000000000000085,1275,0.013132760836888337,181.21,0.0,187
10208000,1.3803001177310943,8.432704140432179e-05,0.12241262172965174,1.2617434571310877,-0.0005743467807769776,1.8,6.0,1276,0.013608442642989757,194.17,0.0,187
10216000,1.3831891512870789,-0.0007473190457676538,0.10826981656131256,1.0254938229173423,-0.0036589574813842775,1.57,4.0,1277,0.010505215546527325,188.51,0.0,187
10224000,1.3828229439258575,0.00014225287224689965,0.11614269731811228,1.0717880394868553,-0.002589372396469116,1.21,3.0,1278,0.011107829048187341,174.53,0.0,187
10232000,1.379951856136322,0.0026483135102898813,0.13881122033031473,1.346978367641568,-0.002138499617576599,1.35,3.0,1279,0.015839033100401138,180.01,0.0,187
10240000,1.3811875545978547,-0.002036463613039814,0.11291698552035331,1.1116980024799705,-0.004570446610450744,1.41,3.0,1280,0.01145901829612285,182.77,0.0,187
10248000,1.3797326397895813,-0.0012740235231467523,0.09897069713612215,0.9245019428804517,-0.004501637816429138,1.13,3.0,1281,0.009187285576099385,171.4,0.0,187
10256000,1.3818122613430024,0.0029008419066667555,0.13619445441996292,1.3071883642673492,-0.002149101495742798,1.23,3.0,1282,0.015030261440842877,175.11,0.0,187
10264000,1.3739398837089538,-0.004748715097084641,0.11171608032642555,1.0437479550018907,-0.003755911588668823,1.42,3.1000000000000085,1283,0.010688432680417463,183.48,0.0,187
10272000,1.3820568573474885,0.005158404744579456,0.13301531791384333,1.3013947369158267,-0.00593263328075409,1.57,4.0,1284,0.014951419110857386,188.76,0.0,187
10280000,1.377981768846512,-0.0029860733076930044,0.136630132795499,1.2972085402905942,-0.0034095370769500733,1.52,4.0,1285,0.014527248591803073,185.99,0.0,187
10288000,1.379754890203476,0.0014046957800019299,0.1387032384768866,1.361868606954813,-0.0066924202442169185,1.66,5.0,1286,0.01541481739239316,191.5,0.0,187
10296000,1.3827885317802429,0.0012198146023001755,0.13527858812359692,1.4732827575504779,-0.0020432746410369873,1.8,5.1000000000000085,1287,0.017528770529206667,197.96,0.0,187
10304000,1.3811838161945342,-0.0006931228865869343,0.12442575176515568,1.1536526657268404,-0.0039238035678863525,1.55,4.0,1288,0.012396828784258105,188.83,0.0,187
10312000,1.372641283273697,-0.0011051295854849741,0.12246193860514643,1.245688754953444,-0.0020489776134490966,1.24,4.0,1289,0.013284449619550286,178.63,0.0,187
10320000,1.372898473739624,-0.00016649026259983656,0.11404301819289786,1.1292036404833197,-0.0023961687088012696,1.33,4.0,1290,0.01226707816437738,182.17,0.0,187
10328000,1.3791344785690307,-0.0005236048533697612,0.12708114698095602,1.1849264858663082,-0.0021144282817840577,1.41,4.0,1291,0.013103004164704543,185.22,0.0,187
10336000,1.3814046609401702,0.003659151942410972,0.15605086302398827,1.413925105035305,-0.001786690354347229,1.39,4.0,1292,0.01739655747136567,184.42,0.0,187
10344000,1.3832710123062133,-6.087005080189556e-05,0.12523449412100346,1.1981156446039676,-0.002715604901313782,1.31,3.0,1293,0.012875530631572474,180.52,0.0,187
10352000,1.3810659110546113,-0.0005389641900546848,0.12673932983150243,1.1818906328082084,-0.0024878239631652833,1.38,3.0,1294,0.01297557939120452,183.3,0.0,187
10360000,1.3771455526351928,0.0017374245333485305,0.14142010049131598,1.3511362406611442,-0.0026773440837860106,1.53,3.0,1295,0.01598602031413975,189.24,0.0,187
10368000,1.3813484120368957,-0.0008869448117911816,0.123068732059186,1.1556169556826352,-0.0033196252584457397,1.47,4.0,1296,0.01205427461740328,183.82,0.0,187
10376000,1.3818018352985382,0.0014120425144210458,0.13680650207713718,1.2727129168435931,-0.0025630587339401244,1.5,4.0,1297,0.015179664538154612,183.98,0.0,187
10384000,1.3841858279705048,-0.0021157218230655416,0.13520903014975796,1.2251128570735454,-0.002574502229690552,1.47,4.0,1298,0.013475991877458,182.36,0.0,187
10392000,1.383273297548294,0.0035408683121204375,0.14565972469940353,1.2025636718049646,-0.0031846612691879272,1.17,3.0,1299,0.013721734606060637,171.09,0.0,187
10400000,1.3771579992771148,-0.0013237089198082684,0.14922224800223696,1.2990971337258816,-0.0025825607776641846,1.24,3.0,1300,0.015043999367917423,174.08,0.0,187
10408000,1.3697818541526794,-0.0011871809175499947,0.1139889810472712,0.9679009864851832,-0.003200269341468811,1.33,3.0,1301,0.009442916370244348,178.14,0.0,187
10416000,1.3721007013320923,-0.0013452053748187608,0.12743135551114687,1.1538081181049347,-0.0030660748481750487,1.3,3.0,1302,0.012041791666088103,176.47,0.0,187
10424000,1.3787009453773498,0.002370591148267067,0.10482224685112276,0.9174245839938522,-0.013045930266380311,1.16,3.0,1303,0.00958795478762795,170.66,0.0,187
10432000,1.3832626116275788,7.549912435933948e-05,0.13231309617609424,1.2801629606261848,-0.0028303903341293335,1.02,2.1000000000000085,1304,0.014023680259415415,168.05,0.0,187
10440000,1.379672566652298,-0.0004060154670150951,0.1349155595948873,1.1418630591779948,-0.002965760827064514,1.37,3.0,1305,0.012217322362048436,183.14,0.0,187
10448000,1.3788259506225586,0.0006097988609690219,0.15617052769621612,1.4888628377020359,-0.0018119657039642335,1.56,4.0,1306,0.017885160377481953,190.24,0.0,187
10456000,1.3787027311325073,-0.0001463642060116399,0.13806577343698223,1.1623748239502312,-0.0025435638427734374,1.49,4.0,1307,0.012888784075403236,187.97,0.0,187
10464000,1.3824107253551483,0.0007021147347404621,0.1341678480243766,1.1865199432522058,-0.002269956469535828,1.28,3.0,1308,0.013411756754276211,179.32,0.0,187
10472000,1.382542725801468,0.0021653852268354967,0.13649010423808586,1.3280090108141303,-0.0020143890380859373,1.25,3.0,1309,0.01532243761628706,177.89,0.0,187
10480000,1.380771155357361,-0.002372440255130641,0.1293395821064115,1.1176646482944488,-0.003035264015197754,1.31,3.0,1310,0.011432124848070088,177.3,0.0,187
10488000,1.377442067861557,0.0002812143486517016,0.11047285393538106,0.9640938979759812,-0.0034979265928268433,1.22,3.0,1311,0.009445618536938127,172.41,0.0,187
10496000,1.3818586492538452,0.0002740094868931919,0.13300823883190904,1.1328389378264547,-0.002603277564048767,1.13,3.0,1312,0.012148542552058644,172.77,0.0,187
10504000,1.3845265054702758,0.0014956727088429034,0.11567638668918438,0.9711109475418925,-0.0036005771160125735,1.01,3.0,1313,0.010170323369929974,168.96,0.0,187
10512000,1.3835267221927643,0.0010103489411994815,0.13587897701967724,1.219466524347663,-0.004591352343559265,0.99,3.0,1314,0.014214636615151903,166.9,0.0,187
10520000,1.374989116191864,0.00033646467607468367,0.12895674624478523,1.1403757345676422,-0.006630997061729431,1.23,3.0,1315,0.012715704185266076,176.45,0.0,187
10528000,1.3798107600212097,-0.0005042542167939246,0.1467922543218976,1.2764885817095637,-0.0015016990900039674,1.3,3.0,1316,0.014247604542142654,178.23,0.0,187
10536000,1.370936335325241,0.0027066550360177644,0.17001419801114692,1.6040768598020076,-0.0018446147441864014,1.79,4.0,1317,0.02026645645564713,193.63,0.0,187
10544000,1.3827248573303224,-0.004301585315261036,0.1270126608195636,1.1061618104204536,-0.0024693262577056884,1.89,5.0,1318,0.01148826736661249,199.35,0.0,187
10552000,1.382602984905243,0.0012959141586907207,0.1366830130904486,1.2412782977893948,-0.0021097677946090698,1.45,4.0,1319,0.013701189621306184,185.91,0.0,187
10560000,1.378774573802948,0.0019754255370935427,0.14174771131433336,1.3768296432495117,-0.00481805682182312,1.28,3.0,1320,0.015915844011142325,178.14,0.0,187
10568000,1.3728800535202026,-0.002897332387510687,0.127422961146784,1.204765629246831,-0.0019660407304763795,1.67,4.0,1321,0.012912692693571443,192.85,0.0,187
10576000,1.37506756067276,-0.0010047516878694295,0.1058975822821096,0.9377857806533575,-0.0029802900552749634,1.48,4.0,1322,0.009179119674072353,187.67,0.0,188
10584000,1.367363144159317,0.002216111336601898,0.1286789580660209,1.149322697892785,-0.00210884153842926,1.07,3.0,1323,0.012587102233155747,171.58,0.0,188
10592000,1.3632019317150117,8.531173429219053e-05,0.13372904191493157,1.1318006056547165,-0.0022612494230270386,1.13,3.0,1324,0.012415345898480154,172.02,0.0,188
10600000,1.3756087589263917,-0.001898305588401854,0.12738722524516588,1.0588752993568777,-0.0020950114727020263,1.22,3.0,1325,0.011388750207624981,176.06,0.0,188
10608000,1.380906536579132,0.0003800101054366678,0.1332294451972724,1.1664431293681263,-0.0032500994205474855,1.4,4.0,1326,0.012827873407045444,181.54,0.0,188
10616000,1.3818207848072053,-0.0022475627282983624,0.10459806731687023,0.8896113153267652,-0.0427290540933609,1.33,3.1000000000000085,1327,0.008306382126987729,178.06,0.0,188
10624000,1.3793479561805726,0.004012486187275499,0.1345071726618672,1.2160514019057154,-0.0031661933660507204,1.05,3.0,1328,0.013166410356843699,170.07,0.0,188
10632000,1.3739091217517854,-0.002009245992085198,0.15291896449574163,1.3734108012914659,-0.0020483052730560303,1.46,4.0,1329,0.01617336555769725,183.59,0.0,188
10640000,1.374342132806778,0.0022428871085867284,0.13944612914281618,1.273772460371256,-0.0026755893230438234,1.59,4.1000000000000085,1330,0.014362500463466859,186.96,0.0,188
10648000,1.3818235218524932,-0.0003840485960245132,0.15244961082904182,1.3100136315822601,-0.0023833858966827394,1.54,4.0,1331,0.015392158888298582,187.14,0.0,188
10656000,1.3809123253822326,-0.000541039234958589,0.13612471453330297,1.1114725720882417,-0.004620728492736817,1.42,4.0,1332,0.012170397595627946,184.72,0.0,188
10664000,1.3769071698188782,0.002041582614183426,0.13232704898924863,1.289354514554143,-0.006058238744735718,1.49,4.1000000000000085,1333,0.014596661699270043,187.39,0.0,188
10672000,1.3783743214607238,-0.002242527292110026,0.14116142091573644,1.2743943386524916,-0.002097781300544739,1.65,4.0,1334,0.014009204740759743,194.89,0.0,188
10680000,1.381525957584381,0.000578941086314444,0.13090819038537524,1.1920770298689605,-0.0018262165784835816,1.38,3.0,1335,0.01284599633308062,185.35,0.0,188
10688000,1.3832337617874146,-3.93516180338338e-05,0.11329485051548328,1.0807838148996234,-0.0024996882677078246,1.18,3.0,1336,0.01141924954260503,174.54,0.0,188
10696000,1.3823223114013672,0.000920636295049917,0.1508597172878234,1.3275928254425526,-0.0023491781949996947,1.25,2.1000000000000085,1337,0.015151311388508474,175.78,0.0,188
10704000,1.3806966757774353,-0.0007678872416727245,0.13025032594482572,1.1958543936908246,-0.004010739922523499,1.35,3.0,1338,0.012729892100205689,180.73,0.0,188
10712000,1.3802514672279358,-0.0005690990609582514,0.128100973037247,1.1285241290554404,-0.004717742204666138,1.24,3.0,1339,0.012478050543350036,176.85,0.0,188
10720000,1.3692431664466858,0.000847415387397632,0.14154160272041283,1.254526304267347,-0.0039568781852722164,1.31,3.0,1340,0.014673092471402924,176.76,0.0,188
10728000,1.368369426727295,0.0008102736761793494,0.13539950395963174,1.1520826314762234,-0.004484391808509827,1.17,3.0,1341,0.013105696682450797,171.02,0.0,188
10736000,1.3741061580181122,-0.0008852218312676996,0.1519626125659636,1.3228130349889398,-0.004915438294410705,1.33,3.0,1342,0.01555928707777639,179.27,0.0,189
10744000,1.3755565655231476,0.0009916239305312047,0.13437092941143614,1.2881915543228388,-0.0059155839681625366,1.63,3.1000000000000085,1343,0.014277070623902545,188.75,0.0,189
10752000,1.3848479652404786,4.850293291383423e-05,0.13844598737653216,1.2352056370303035,-0.005506159067153931,1.4,3.0,1344,0.013809453891808517,179.2,0.0,189
10760000,1.3823478972911836,0.0013665068155387415,0.1535883806736736,1.388045049197972,-0.001374601125717163,1.44,3.0,1345,0.016209081874385446,184.72,0.0,189
10768000,1.3791087913513183,-0.00131662726867944,0.14380284549050798,1.299737299270928,-0.004741221070289612,1.58,4.0,1346,0.01502255061638607,190.61,0.0,189
10776000,1.3729502594470977,0.00294803416589275,0.1375722583053841,1.1410694386065006,-0.007440203428268432,1.43,3.1000000000000085,1347,0.012679967196909274,183.57,0.0,189
10784000,1.379573175907135,-0.001483573883306235,0.12487508075061993,1.203890813216567,-0.002656313180923462,1.25,3.0,1348,0.012600509961548595,176.73,0.0,189
10792000,1.3848573875427246,-0.00021966683270875366,0.13713860468871153,1.200273932851851,-0.009279894828796386,1.28,3.0,1349,0.013458896423462647,179.38,0.0,189
10800000,1.3799117028713226,0.0004987989645451308,0.12850039417612652,1.1806126426905394,-0.005914211273193359,1.38,3.0,1350,0.013260802212862473,183.34,0.0,189
10808000,1.3648197627067566,0.003072379783843644,0.1388106645768526,1.3385567098483444,-0.002909676432609558,1.6,5.0,1351,0.015485894920238934,193.68,0.0,189
10816000,1.335555852651596,-0.0050354776834137735,0.1610937741692874,1.4042357011139392,-0.031532331109046935,1.8,5.0,1352,0.016547571834471454,199.91,0.0,189
10824000,1.335381543636322,0.001335759629146196,0.15611631699381967,1.4669323337078095,-0.003797640800476074,1.91,5.0,1353,0.017308188528404572,201.24,0.0,189
10832000,1.3595002174377442,0.0003107330552302301,0.16964396463227696,1.4640228362381458,-0.012441729307174682,1.87,5.1000000000000085,1354,0.017448028908875132,200.13,0.0,189
10840000,1.3454351866245269,-0.0035204377714399015,0.1421107436209131,1.284021872356534,-0.006844989657402038,1.91,5.1000000000000085,1355,0.014043099395112222,203.25,0.0,189
10848000,1.35487353682518,0.00410447771078907,0.1497156774503552,1.2196106051281095,-0.08602538824081421,1.71,5.1000000000000085,1356,0.014351433681249547,191.65,0.0,189
10856000,1.3644689202308655,-0.0022130674147047102,0.16780056046374178,1.5069118238613008,-0.006586843132972717,1.8,5.0,1357,0.018562044923564825,196.5,0.0,189
10864000,1.3636402225494384,0.0006441695452667773,0.15077367093606475,1.3618241389468313,-0.008309812545776367,1.8,5.0,1358,0.015563129870461125,200.14,0.0,189
10872000,1.365540452003479,-0.00018053248524665832,0.15482904870796765,1.3207601079344748,-0.008015084862709045,1.66,5.0,1359,0.015659235257808178,195.2,0.0,189
10880000,1.3747452628612518,0.00046659052604809405,0.1590931157034941,1.239545364677906,-0.011709046959877014,1.64,5.0,1360,0.014419519967996166,190.03,0.0,189
10888000,1.3665103507041931,-0.001966207716614008,0.12735425252088348,1.043075696863234,-0.01877241551876068,1.47,4.0,1361,0.01102381103724838,183.61,0.0,189
10896000,1.3714583706855774,-0.0003150105068925768,0.12030067513348582,1.2111787187308074,-0.007543381452560425,1.22,3.0,1362,0.012569577257754644,177.15,0.0,190
10904000,1.3757475090026856,2.8449471574276686e-06,0.13967640266543724,1.1299419045448302,-0.006699925065040588,1.21,3.0,1363,0.012002959792826005,175.77,0.0,190
10912000,1.3735949003696442,0.0013171472906833514,0.15039436656719155,1.2937775798887015,-0.004352461099624633,1.15,3.0,1364,0.014483162484057175,173.93,0.0,190
10920000,1.3686134815216064,0.003770792591385543,0.1523183209413357,1.1933702355250717,-0.007198691368103027,1.34,4.0,1365,0.014005104967200168,182.83,0.0,190
10928000,1.358730640411377,-0.0022664596070535482,0.1470567581343148,1.2490857147797942,-0.011411375403404235,1.42,4.0,1366,0.014080354380166683,186.27,0.0,190
10936000,1.3752131390571594,0.00018237332929857075,0.1568728332204583,1.3582329734414815,-0.008830599188804626,1.48,4.0,1367,0.015857363203431306,187.18,0.0,190
10944000,1.378574868440628,-0.002276312527246773,0.13050185260860117,1.0992647048458457,-0.005238827466964722,1.56,4.0,1368,0.011374849422827538,189.46,0.0,190
10952000,1.3818834698200226,0.0011354401777498423,0.1402471194295234,1.1365716496482492,-0.04151059329509735,1.26,3.0,1369,0.012822971790110388,177.7,0.0,190
10960000,1.3854061937332154,-0.00036702014214824887,0.13196522898932875,1.0722571995481849,-0.007154670953750611,1.13,3.0,1370,0.01180224494223694,171.49,0.0,190
10968000,1.384282623529434,0.0033406852616462857,0.14775463397391678,1.2222250121086835,-0.009899641871452331,1.14,3.0,1371,0.013859918459274922,171.69,0.0,190
10976000,1.3837295496463775,-0.0009783098816114944,0.14786900065956354,1.3063071348518134,-0.013258354067802429,1.32,4.0,1372,0.01470620415862868,180.44,0.0,190
